1.0044569969177246,10
2.0078206062316895,20
3.0119106769561768,29
4.0172038078308105,39
5.018599271774292,48
6.02226185798645,58
7.026870965957642,67
8.030782699584961,76
9.032270431518555,125
10.033238887786865,135
11.034563779830933,144
12.037703037261963,153
13.136889457702637,163
14.137989521026611,171
15.140584468841553,181
16.141459941864014,188
17.14252233505249,198
18.1451199054718,246
19.14796543121338,256
20.149351119995117,264
21.14958882331848,274
22.151325225830078,280
23.252055168151855,291
24.254292488098145,298
25.257312059402466,308
26.258663177490234,314
27.260090112686157,324
28.2618625164032,329
29.26321268081665,339
30.26580500602722,386
31.269131898880005,396
32.270268201828,444
33.27335524559021,454
34.27719187736511,501
35.28037738800049,511
36.28257966041565,519
37.28582239151001,529
38.28831100463867,535
39.290080308914185,545
40.29059910774231,552
41.292842626571655,562
42.29530167579651,609
43.29743313789368,619
44.29757761955261,705
45.298277616500854,715
46.302410364151,724
47.30600881576538,734
48.30923891067505,823
49.31138825416565,833
50.31426501274109,841
51.317312240600586,851
52.32042384147644,940
53.32293176651001,950
54.3260235786438,959
55.326942682266235,969
56.33117914199829,978
57.335638999938965,986
58.33708930015564,995
59.338775396347046,1003
60.33890199661255,1013
61.34572649002075,1102
62.34970164299011,1112
63.35306715965271,1119
64.35651803016663,1129
65.45618224143982,1137
66.45714259147644,1147
67.4580340385437,1153
68.55834412574768,1162
69.56171298027039,1169
70.56433200836182,1175
71.56525826454163,1183
72.56710362434387,1187
73.5697066783905,1196
74.57085633277893,1197
75.57182765007019,1207
76.57367968559265,1215
77.57496356964111,1224
78.57889223098755,1226
79.57917904853821,1233
80.58045387268066,1236
81.58070755004883,1246
82.58129644393921,1252
83.68126201629639,1262
84.68605446815491,1268
85.68699073791504,1277
86.68826985359192,1364
87.68974161148071,1370
88.69370627403259,1378
89.69584250450134,1381
90.69807457923889,1390
91.69876384735107,1398
92.70033478736877,1408
93.70361423492432,1413
94.70682382583618,1423
95.7092797756195,1433
96.71135950088501,1436
97.71264624595642,1443
98.71420884132385,1447
99.71683621406555,1455
100.71737217903137,1540
101.71822881698608,1669
102.71873021125793,1679
103.72070550918579,1684
104.82066011428833,1814
105.8234920501709,1938
106.8262619972229,1947
107.82893586158752,2071
108.8324465751648,2079
109.83336591720581,2205
110.83571696281433,2211
111.83803939819336,2219
112.83913016319275,2223
113.8411750793457,2233
114.84285044670105,2236
115.844309091568,2245
116.84606218338013,2369
117.84680199623108,2376
118.84866309165955,2383
119.84918451309204,2385
120.84974265098572,2395
121.85285139083862,2405
122.85350275039673,2409
123.85366487503052,2415
124.85558438301086,2422
125.8584554195404,2423
126.85870456695557,2433
127.95828771591187,2597
128.95992851257324,2607
129.96068048477173,2611
130.96226263046265,2620
131.96415042877197,2630
132.96565580368042,2638
133.96793794631958,2645
134.96973061561584,2811
135.97222709655762,2815
136.9756510257721,2984
137.9768261909485,2986
138.97780680656433,2993
139.98163676261902,2998
140.98277497291565,3008
141.98617672920227,3177
142.9887478351593,3178
143.99008655548096,3188
144.9922115802765,3197
145.99493741989136,3366
146.9980342388153,3375
148.00083541870117,3544
149.0027186870575,3751
150.00769472122192,3757
151.00920510292053,3963
152.01114630699158,3973
153.0118854045868,3981
154.01676154136658,3985
155.01817059516907,3993
156.01990938186646,4196
157.02140355110168,4204
158.02465867996216,4408
159.02582931518555,4412
160.02945923805237,4420
161.0306236743927,4422
162.03185844421387,4432
163.03335642814636,4642
164.0335783958435,4852
165.03652453422546,4862
166.03775906562805,5111
167.04099893569946,5113
168.0462350845337,5120
169.04638075828552,5365
170.04843187332153,5367
171.04850578308105,5374
172.04987740516663,5379
173.0547535419464,5388
174.05798840522766,5396
175.05926132202148,5645
176.06156086921692,5653
177.063574552536,5663
178.06552124023438,5910
179.06762218475342,6157
180.06817817687988,6406
181.07169651985168,6696
182.0735468864441,6700
183.0744514465332,6710
184.07535457611084,6717
185.07626295089722,6725
186.0816171169281,6732
187.0862066745758,7022
188.08754563331604,7029
189.08911323547363,7037
190.08992433547974,7325
191.09017062187195,7611
192.09043741226196,7620
193.09174942970276,7905
194.09622240066528,7913
195.0993173122406,7919
196.10122323036194,8525
197.10178565979004,8851
198.1027913093567,8860
199.10476994514465,8867
200.10853338241577,9195
201.11068964004517,9521
202.2105541229248,9530
203.2136788368225,10177
204.21674728393555,10546
205.21814584732056,10555
206.21961784362793,10562
207.22062397003174,10566
208.22162461280823,10573
209.22413206100464,10940
210.22696042060852,11306
211.22840404510498,11311
